"Num" "Label" "Value" "Active_Cnt" "Phase" "Min" "Max" "Init" "Used" "Status" "Parm_StDev" "Gradient" "Pr_type" "Prior" "Pr_SD" "Pr_Like" "Value_again" "Value-1.96*SD" "Value+1.96*SD" "V_1%" "V_10%" "V_20%" "V_30%" "V_40%" "V_50%" "V_60%" "V_70%" "V_80%" "V_90%" "V_99%" "P_val" "P_lowCI" "P_hiCI" "P_1%" "P_10%" "P_20%" "P_30%" "P_40%" "P_50%" "P_60%" "P_70%" "P_80%" "P_90%" "P_99%"
"F_fleet_7_YR_1993_s_1" 1333 "F_fleet_7_YR_1993_s_1" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_1993_s_2" 1334 "F_fleet_7_YR_1993_s_2" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_1993_s_3" 1335 "F_fleet_7_YR_1993_s_3" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_1993_s_4" 1336 "F_fleet_7_YR_1993_s_4" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_1994_s_1" 1337 "F_fleet_7_YR_1994_s_1" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_1994_s_2" 1338 "F_fleet_7_YR_1994_s_2" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_1994_s_3" 1339 "F_fleet_7_YR_1994_s_3" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_1994_s_4" 1340 "F_fleet_7_YR_1994_s_4" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_1995_s_1" 1341 "F_fleet_7_YR_1995_s_1" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_1995_s_2" 1342 "F_fleet_7_YR_1995_s_2" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_1995_s_3" 1343 "F_fleet_7_YR_1995_s_3" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_1995_s_4" 1344 "F_fleet_7_YR_1995_s_4" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_1996_s_1" 1345 "F_fleet_7_YR_1996_s_1" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_1996_s_2" 1346 "F_fleet_7_YR_1996_s_2" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_1996_s_3" 1347 "F_fleet_7_YR_1996_s_3" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_1996_s_4" 1348 "F_fleet_7_YR_1996_s_4" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_1997_s_1" 1349 "F_fleet_7_YR_1997_s_1" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_1997_s_2" 1350 "F_fleet_7_YR_1997_s_2" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_1997_s_3" 1351 "F_fleet_7_YR_1997_s_3" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_1997_s_4" 1352 "F_fleet_7_YR_1997_s_4" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_1998_s_1" 1353 "F_fleet_7_YR_1998_s_1" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_1998_s_2" 1354 "F_fleet_7_YR_1998_s_2" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_1998_s_3" 1355 "F_fleet_7_YR_1998_s_3" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_1998_s_4" 1356 "F_fleet_7_YR_1998_s_4" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_1999_s_1" 1357 "F_fleet_7_YR_1999_s_1" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_1999_s_2" 1358 "F_fleet_7_YR_1999_s_2" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_1999_s_3" 1359 "F_fleet_7_YR_1999_s_3" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_1999_s_4" 1360 "F_fleet_7_YR_1999_s_4" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2000_s_1" 1361 "F_fleet_7_YR_2000_s_1" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2000_s_2" 1362 "F_fleet_7_YR_2000_s_2" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2000_s_3" 1363 "F_fleet_7_YR_2000_s_3" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2000_s_4" 1364 "F_fleet_7_YR_2000_s_4" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2001_s_1" 1365 "F_fleet_7_YR_2001_s_1" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2001_s_2" 1366 "F_fleet_7_YR_2001_s_2" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2001_s_3" 1367 "F_fleet_7_YR_2001_s_3" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2001_s_4" 1368 "F_fleet_7_YR_2001_s_4" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2002_s_1" 1369 "F_fleet_7_YR_2002_s_1" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2002_s_2" 1370 "F_fleet_7_YR_2002_s_2" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2002_s_3" 1371 "F_fleet_7_YR_2002_s_3" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2002_s_4" 1372 "F_fleet_7_YR_2002_s_4" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2003_s_1" 1373 "F_fleet_7_YR_2003_s_1" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2003_s_2" 1374 "F_fleet_7_YR_2003_s_2" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2003_s_3" 1375 "F_fleet_7_YR_2003_s_3" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2003_s_4" 1376 "F_fleet_7_YR_2003_s_4" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2004_s_1" 1377 "F_fleet_7_YR_2004_s_1" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2004_s_2" 1378 "F_fleet_7_YR_2004_s_2" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2004_s_3" 1379 "F_fleet_7_YR_2004_s_3" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2004_s_4" 1380 "F_fleet_7_YR_2004_s_4" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2005_s_1" 1381 "F_fleet_7_YR_2005_s_1" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2005_s_2" 1382 "F_fleet_7_YR_2005_s_2" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2005_s_3" 1383 "F_fleet_7_YR_2005_s_3" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2005_s_4" 1384 "F_fleet_7_YR_2005_s_4" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2006_s_1" 1385 "F_fleet_7_YR_2006_s_1" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2006_s_2" 1386 "F_fleet_7_YR_2006_s_2" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2006_s_3" 1387 "F_fleet_7_YR_2006_s_3" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2006_s_4" 1388 "F_fleet_7_YR_2006_s_4" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2007_s_1" 1389 "F_fleet_7_YR_2007_s_1" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2007_s_2" 1390 "F_fleet_7_YR_2007_s_2" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2007_s_3" 1391 "F_fleet_7_YR_2007_s_3" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2007_s_4" 1392 "F_fleet_7_YR_2007_s_4" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2008_s_1" 1393 "F_fleet_7_YR_2008_s_1" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2008_s_2" 1394 "F_fleet_7_YR_2008_s_2" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2008_s_3" 1395 "F_fleet_7_YR_2008_s_3" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2008_s_4" 1396 "F_fleet_7_YR_2008_s_4" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2009_s_1" 1397 "F_fleet_7_YR_2009_s_1" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2009_s_2" 1398 "F_fleet_7_YR_2009_s_2" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2009_s_3" 1399 "F_fleet_7_YR_2009_s_3" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2009_s_4" 1400 "F_fleet_7_YR_2009_s_4" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2010_s_1" 1401 "F_fleet_7_YR_2010_s_1" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2010_s_2" 1402 "F_fleet_7_YR_2010_s_2" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2010_s_3" 1403 "F_fleet_7_YR_2010_s_3" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2010_s_4" 1404 "F_fleet_7_YR_2010_s_4" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2011_s_1" 1405 "F_fleet_7_YR_2011_s_1" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2011_s_2" 1406 "F_fleet_7_YR_2011_s_2" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2011_s_3" 1407 "F_fleet_7_YR_2011_s_3" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2011_s_4" 1408 "F_fleet_7_YR_2011_s_4" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2012_s_1" 1409 "F_fleet_7_YR_2012_s_1" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2012_s_2" 1410 "F_fleet_7_YR_2012_s_2" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2012_s_3" 1411 "F_fleet_7_YR_2012_s_3" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2012_s_4" 1412 "F_fleet_7_YR_2012_s_4" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2013_s_1" 1413 "F_fleet_7_YR_2013_s_1" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2013_s_2" 1414 "F_fleet_7_YR_2013_s_2" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2013_s_3" 1415 "F_fleet_7_YR_2013_s_3" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2013_s_4" 1416 "F_fleet_7_YR_2013_s_4" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2014_s_1" 1417 "F_fleet_7_YR_2014_s_1" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2014_s_2" 1418 "F_fleet_7_YR_2014_s_2" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2014_s_3" 1419 "F_fleet_7_YR_2014_s_3" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2014_s_4" 1420 "F_fleet_7_YR_2014_s_4" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2015_s_1" 1421 "F_fleet_7_YR_2015_s_1" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2015_s_2" 1422 "F_fleet_7_YR_2015_s_2" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2015_s_3" 1423 "F_fleet_7_YR_2015_s_3" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2015_s_4" 1424 "F_fleet_7_YR_2015_s_4" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2016_s_1" 1425 "F_fleet_7_YR_2016_s_1" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2016_s_2" 1426 "F_fleet_7_YR_2016_s_2" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2016_s_3" 1427 "F_fleet_7_YR_2016_s_3" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2016_s_4" 1428 "F_fleet_7_YR_2016_s_4" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2017_s_1" 1429 "F_fleet_7_YR_2017_s_1" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2017_s_2" 1430 "F_fleet_7_YR_2017_s_2" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2017_s_3" 1431 "F_fleet_7_YR_2017_s_3" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2017_s_4" 1432 "F_fleet_7_YR_2017_s_4" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2018_s_1" 1433 "F_fleet_7_YR_2018_s_1" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2018_s_2" 1434 "F_fleet_7_YR_2018_s_2" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2018_s_3" 1435 "F_fleet_7_YR_2018_s_3" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"F_fleet_7_YR_2018_s_4" 1436 "F_fleet_7_YR_2018_s_4" 0.05 NA NA NA NA NA NA NA NA NA "F" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
